@relation django
@attribute fix numeric
@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entrophy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute contains_bug numeric
@data
1,2,2,4,1.136227,143,75,143.75,15,19.233973,14,1953.5,1.022746,610,1
0,1,1,1,0,18,16,226,13,0.095637,4,663,11.456251,163,0
0,1,2,2,0.918296,3,3,539.5,15,6.585839,19,664.5,1.077974,165,0
1,2,2,3,0.777153,54,7,217.666667,15,0.63615,102,4215,1.523986,651,1
1,3,6,10,2.255507,388,4,31,14,76.218639,43,4221.5,1.001726,656,1
1,4,6,8,2.550475,177,17,606.75,15,104.936651,458,156.5,1.033303,45,1
1,2,2,2,0.721928,9,1,117.5,14,0.637199,8,4227.5,2.177026,657,1
0,1,1,1,0,2,3,985,13,22.100775,71,4229,1.045247,658,1
1,2,4,5,1.61849,152,66,447,15,143.708417,166,4232,1.045721,661,1
1,2,2,2,0.585873,33,31,1079.5,15,59.233247,134,4235.5,1.008441,662,1
0,1,1,1,0,1,7,170,13,3.724363,4,147,1.268502,24,0
1,4,14,29,2.491347,2094,1321,204.517241,15,43.11682,632,1970,1.036985,342,1
1,3,8,9,1.014623,545,1,70,15,49.439465,77,1989,4.613636,348,1
0,1,1,1,0,235,0,0,1,0,0,1994,0,625,0
1,1,1,1,0,1,1,1168,15,0.51206,62,1995,2.952895,954,1
1,1,1,1,0,9,1,1174,15,3.850058,64,87,1.259736,17,1
0,2,5,5,1.063782,38,45,400.2,13,3.988097,173,150,1.114414,27,1
0,2,3,3,1.15678,4,6,597,13,0.012431,149,154,50.162011,29,0
0,1,5,6,0.342322,217,1,778.333333,15,8.312957,74,1998.5,2.357028,631,0
1,1,4,29,3.838994,3319,1953,96.689655,13,87.360367,30,324,1.000844,336,1
0,1,1,1,0,1,1,17,11,27.94309,22,2002,1.035787,955,0
0,1,1,1,0,1,1,97,11,27.915231,38,2003,1.035823,55,0
1,3,3,5,1.154684,166,64,80.4,14,1.539067,13,4239,1.349251,665,1
1,1,1,1,0,2,2,19,15,0.283819,1,345,4.523367,214,1
1,2,3,3,1.544153,52,5,1229.333333,15,71.446119,149,4243,1.137375,667,1
1,1,1,1,0,7,12,224,13,0.176794,12,339,6.656301,337,0
1,1,1,1,0,2,1,178,14,153.501806,10,4245,1.006515,2778,1
1,1,1,1,0,13,13,1153,15,0.499618,51,4246,3.001529,2779,1
0,1,1,2,0,172,118,2154.5,13,5.967998,68,46.5,1.12567,47,0
1,1,1,1,0,0,9,95,13,204.369363,1,1415,1.004893,472,0
0,1,1,1,0,8,2,709,15,9.010613,21,1416,1.11098,253,0
1,1,1,1,0,2,2,140,13,107.330845,5,1417,1.009317,254,0
1,1,1,1,0,6,6,85,13,209.823981,1,1418,1.004766,255,0
1,1,1,1,0,2,2,378,15,6.078519,5,1419,1.164514,256,0
1,1,1,1,0,9,7,1236,15,0.511505,2,1420,2.955017,257,0
1,1,1,1,0,1,1,311,13,212.553403,1,1421,1.004705,258,0
1,1,1,1,0,1,1,383,13,212.554306,1,1422,1.004705,259,0
1,1,1,1,0,5,5,1003,13,129.24544,11,1423,1.007737,260,0
1,1,1,2,0.684038,5,6,677,14,92.239722,27,1424.5,1.035301,262,0
0,1,1,2,0,295,163,2120.5,9,39.065706,56,155.5,1.019198,156,0
0,1,1,2,0,293,164,2325,9,39.065706,119,157.5,1.019198,158,0
1,1,1,1,0,4,3,222,15,1.214595,8,4247,1.82332,2780,1
0,2,3,5,1.902479,32,6,391,15,0.701194,143,4250,1.51319,671,1
1,1,1,1,0,8,0,945,15,5.03088,85,4253,1.198772,2782,1
0,1,1,2,0,5,15,2181.5,13,0.984919,70,48.5,1.761484,49,0
1,1,2,2,0.231813,53,0,990,15,14.914925,35,4254.5,1.373094,562,0
1,1,2,7,1.081486,342,543,258.428571,13,2.079745,8,343,1.178103,344,1
1,1,1,1,0,4,0,557,15,13.94669,90,88,1.071702,59,1
1,1,2,6,1.931453,203,35,275.666667,13,3.556414,8,349.5,1.098006,350,1
1,2,2,3,1.418353,26,8,513.333333,15,5.937292,69,347,1.102928,78,1
0,1,1,2,0,330,197,2103.5,9,135.590347,111,53.5,1.005531,54,0
0,1,1,1,0,14,4,255,15,6.113137,7,161,1.163582,70,0
1,2,7,7,1.933206,35,5,202.142857,15,19.322254,343,356,1.02692,356,1
0,1,1,1,0,7,5,995,15,4.824363,75,666,1.207281,188,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,17,18,264,15,6.724444,23,360,1.148711,357,1
1,1,1,1,0,0,3,6,15,0.163356,1,361,7.121581,358,0
1,1,1,1,0,2,12,85,13,5.66235,2,362,1.176605,0,0
1,3,3,4,1.78028,203,73,569.5,15,44.708073,72,14.5,1.032445,4,1
0,1,1,1,0,2,1,997,15,0.689537,76,667,2.450248,189,1
1,2,2,2,0.852405,31,5,599,13,28.354097,70,668.5,1.026451,190,1
1,1,1,1,0,15,14,68,13,208.981852,2,670,1.004785,166,0
1,1,20,58,4.180338,596,411,78.517241,15,142.785812,104,391.5,1.000414,416,1
1,1,1,1,0,15,11,947,14,6.280856,20,671,1.159214,167,0
1,1,1,1,0,1,1,1208,15,6.802731,23,672,1.147,168,0
1,1,1,1,0,3,3,311,13,195.562326,4,673,1.005113,169,0
1,1,1,1,0,9,2,951,14,0.042431,21,674,24.567921,170,0
1,2,2,2,0.977418,46,5,433.5,15,125.39059,11,17.5,4.3131,5,1
1,1,1,1,0,18,15,958,14,0.015706,22,675,64.66986,171,0
1,1,1,1,0,1,1,106,15,12.138218,12,676,1.082384,308,0
1,2,2,2,0.918296,10,2,595,15,142.74838,97,677.5,1.003504,191,1
1,1,1,1,0,1,3,639,11,251.731343,4,679,1.003972,310,0
1,2,2,2,0.918296,15,3,190,13,107.203767,37,680.5,1.004666,192,1
1,1,2,2,0.371232,14,0,212,13,208.874329,44,682.5,1.004043,313,1
1,1,1,1,0,6,6,102,1,76.834838,2,684,1.013015,314,0
1,1,2,7,2.427814,433,6,12.857143,1,33.881209,1,424,0.143459,423,1
1,1,1,1,0,7,4,204,11,227.249514,22,2004,1.0044,956,1
1,2,2,2,0.918296,4,2,572.5,15,113.953079,98,2005.5,1.089186,349,1
1,1,1,1,0,2,2,165,10,254.190174,21,2007,1.003934,958,1
1,2,4,4,1.883383,20,0,479.5,15,120.294835,135,2009.5,1.025936,351,1
1,3,5,5,1.844741,28,2,899.6,15,38.310262,527,21,1.045109,7,1
1,2,3,3,1.272906,12,3,495.333333,15,18.717712,106,686,1.040789,194,1
1,1,1,1,0,32,10,27,1,237.195347,1,428,1.004216,424,1
0,1,1,1,0,1,0,28,7,133.198588,8,164,1.007508,4,0
1,2,2,2,0.985228,7,0,1130.5,15,0.149329,121,2012.5,4.381399,352,1
1,1,1,1,0,1,0,52,14,93.958148,8,2014,1.010643,962,0
1,2,2,3,1.518851,26,3,138,14,90.16137,23,2016,1.005609,354,1
1,1,1,1,0,0,3,1238,15,6.492315,3,688,1.154028,172,0
1,2,2,3,1.46898,37,1,670.666667,15,0.825193,75,25,9.022353,9,1
1,2,3,3,1.301574,21,2,444.666667,13,215.02865,113,2019,1.00285,355,1
1,3,3,3,1.243286,41,9,391,13,78.060513,71,2022,7.346267,356,1
1,2,9,11,3.198328,41,44,575.909091,15,34.848488,124,694,1.0158,182,1
1,1,1,1,0,2,1,1006,15,0.453727,78,700,3.203969,195,1
0,1,1,2,0,75,61,2176.5,13,5.976285,72,50.5,1.125496,51,0
1,1,1,1,0,1,1,456,13,11.477014,36,161,1.087131,64,0
1,1,1,1,0,1,1,1235,15,0.356204,5,701,3.807382,183,0
1,1,1,1,0,1,1,206,13,112.933056,2,702,1.008855,184,0
1,1,1,1,0,2,2,551,15,0.361944,23,703,3.762855,185,0
1,1,1,1,0,1,0,297,15,0.94,4,429,2.06383,425,0
1,3,9,10,3.127987,17,19,318.4,15,80.616652,153,708.5,1.020804,196,1
0,1,2,2,0.591673,25,3,142,15,4.635735,10,2024.5,1.344445,968,1
1,1,1,1,0,14,0,1658,13,29.345729,15,714,1.034077,190,0
1,1,1,1,0,3,3,114,7,443.534352,4,715,1.002255,322,0
1,1,1,1,0,1,1,693,13,201.573958,4,716,1.004961,191,0
1,1,1,1,0,1,1,228,13,10.057616,5,717,1.099427,192,0
1,1,1,1,0,1,1,429,13,180.167049,25,718,1.00555,323,1
1,1,1,1,0,1,1,1408,13,16.462859,9,165,1.060743,150,0
1,2,3,5,1.884099,58,0,184.4,15,149.015338,80,2028,1.017538,360,1
1,1,1,1,0,2,2,37,15,0.032072,3,2031,32.180079,970,1
1,1,1,1,0,14,1,347,13,206.017118,2,166,1.004854,151,0
0,1,1,1,0,0,3,17,15,1.002245,3,430,1.99776,426,0
1,1,1,1,0,3,3,1209,15,0.467488,25,167,3.13909,152,0
1,2,2,2,0.578795,20,9,740.5,13,72.376209,78,2032.5,1.473766,361,0
1,1,2,3,0.806003,73,11,49.333333,15,75.93892,19,2035,1.004495,635,0
0,1,1,1,0,112,26,115,15,0.006331,19,2037,158.952468,636,0
0,2,3,6,2.062219,191,15,267.666667,16,50.18016,62,29.5,1.006913,12,1
1,2,15,24,3.878639,206,48,545.291667,15,44.264735,587,2049.5,1.045636,659,0
1,1,1,1,0,4,4,551,15,0.008727,25,2062,115.588859,660,0
1,1,1,1,0,1,1,1244,15,0.080174,7,33,13.472932,4,0
1,1,2,2,0.603215,55,40,411.5,15,15.945677,33,2063.5,7.554198,662,0
1,2,2,3,1.215126,36,3,802.333333,15,3.3487,88,2066,1.11339,363,1
1,1,1,1,0,1,1,390,15,13.887141,4,2068,1.072009,973,0
1,2,3,7,1.637668,97,1,100.428571,15,1.416728,10,2072,1.100836,369,1
1,2,2,2,0.811278,3,1,863,15,0.726163,36,2076.5,1.886907,663,1
1,2,4,6,1.918572,64,4,305.333333,15,14.794761,88,2080.5,1.042655,373,1
1,1,1,1,0,6,1,703,15,0.022176,11,2084,46.093946,978,1
1,1,1,1,0,1,1,471,15,0.663021,394,2085,2.508248,57,0
1,1,1,1,0,3,2,641,15,1.35485,9,2086,1.738089,664,0
1,1,4,5,1.696575,98,35,696.6,15,8.61831,102,433,1.170505,431,1
0,1,1,3,1.52219,17,0,0,1,0,0,437,0,434,0
1,2,2,2,0.875663,43,1,63,11,327.48213,15,2087.5,1.002735,374,1
1,1,2,3,0.725376,26,1,112.666667,15,80.005972,36,2090,1.038544,982,1
1,1,1,1,0,1,1,130,14,76.847639,11,2092,1.013013,983,1
1,1,2,4,1.305043,69,5,90.75,15,0.012882,39,2094.5,42.239892,987,1
1,1,1,1,0,5,2,132,11,24.295556,11,2097,1.04116,988,1
1,2,2,2,0.619382,47,5,263,13,8.569797,39,2098.5,1.303819,375,1
1,1,1,1,0,1,1,390,15,0.181285,5,2100,6.516185,990,0
0,1,1,1,0,1,1,390,15,0.006875,6,2101,146.454545,991,1
1,1,2,2,0.721928,9,1,47.5,11,141.331354,4,2102.5,1.003818,993,0
1,1,1,1,0,1,1,44,11,235.235787,1,2104,1.004251,994,0
1,1,1,1,0,3,1,181,15,12.829155,12,2105,1.077947,995,1
1,1,1,1,0,2,1,206,15,14.201887,50,2106,1.070413,996,0
0,1,1,1,0,1,2,207,15,0.008287,51,2107,121.670391,997,1
1,1,2,2,0.811278,4,4,73,16,1.098079,2,34.5,1.683011,14,0
1,2,3,3,1.244537,29,7,841,15,8.305617,180,2109,1.051101,376,1
1,2,2,2,0.852405,11,7,1098.5,15,0.038079,144,349.5,20.696049,79,1
1,2,2,3,0.337576,60,39,712.333333,16,0.661979,83,2112,1.663749,378,1
1,1,1,1,0,7,0,1025,15,0.08287,81,2114,13.067039,379,1
1,2,2,2,0.591673,18,3,1339.5,15,9.647118,100,2115.5,2.251725,380,1
1,1,1,1,0,1,1,55,15,14.374884,7,2117,1.069566,1002,0
1,1,1,1,0,0,2,19,15,21.933472,5,2118,1.045592,1003,0
0,1,1,3,0.653264,119,0,0,1,0,0,2120,0,383,1
1,1,1,1,0,49,2,93,12,218.836481,7,2122,1.00457,1004,1
1,2,2,2,0.954434,14,2,618,13,1.892679,74,2123.5,1.474445,384,1
1,1,3,5,1.533919,152,3,332.4,15,49.9849,17,441,1.103007,439,1
1,2,2,2,0.918296,14,1,129,14,10.165139,12,4256.5,1.073782,672,1
1,2,20,50,4.627552,551,262,380.5,15,69.789278,330,2149.5,1.005915,713,0
1,2,2,4,1.419953,44,3,99.25,15,0.970558,20,2176.5,1.257584,387,1
1,2,2,2,0.591673,7,0,236.5,15,38.869769,24,2179.5,63.434177,388,1
1,1,1,1,0,4,1,39,9,588.691192,2,2181,1.001699,1009,1
1,2,2,2,0.183122,23,13,92.5,12,118.521383,7,2182.5,1.004234,389,1
1,1,1,1,0,1,1,112,13,6.447118,1,4258,1.155108,2784,0
1,2,3,5,2.131729,64,46,434,15,12.020167,235,4261,1.107752,673,1
1,2,2,2,0.868534,46,23,553,15,0.092269,124,4264.5,9.12845,674,1
1,2,2,2,0.881291,7,3,1230,15,1.078628,86,4266.5,1.463599,675,1
1,2,2,3,0.753335,21,6,140,15,5.78554,66,1427,1.203543,474,1
1,2,2,4,1.445878,51,14,159.25,15,129.509274,42,163.5,1.048883,48,1
1,1,2,2,1,2,2,73,16,2.815984,4,166.5,1.266337,50,1
1,2,2,2,0.911939,56,51,124,12,1.754265,10,168.5,1.335992,51,1
1,1,1,1,0,9,9,1032,15,2.745787,82,170,1.364194,52,1
1,1,1,1,0,9,10,89,11,218.36162,4,171,1.00458,67,0
1,2,2,2,0.964079,15,3,156.5,11,222.955938,13,2184.5,1.003364,390,1
1,2,3,3,1.481901,24,5,129,15,267.319576,43,2187,1.089229,392,1
1,1,1,1,0,16,9,110,11,0.023194,7,2189,44.113772,393,0
1,1,1,1,0,1,1,69,13,5.875231,3,2190,1.170206,1013,1
1,1,4,5,1.951762,30,12,103.8,15,113.174639,40,174,1.002522,57,1
1,3,4,9,2.360596,367,131,403.777778,16,8.356581,163,2195,0.932283,395,1
1,1,1,1,0,2,2,338,16,0.003727,2,2200,269.322981,715,0
1,1,1,1,0,1,1,511,16,0.033067,30,2201,31.241512,1020,1
0,1,1,1,0,0,1,28,15,6.003738,3,24,1.166563,20,0
1,1,1,1,0,1,1,338,16,0.136817,3,25,8.309026,21,0
1,1,1,2,0.961237,7,6,386.5,15,4.624543,11,26.5,1.137126,23,0
1,2,3,5,1.718362,36,2,229.4,15,10.780405,90,1431,1.067359,478,1
1,2,3,4,1.277613,11,0,100,15,139.456953,56,2203.5,1.002931,716,1
1,1,1,2,1,2,2,28,15,0.004259,17,2206.5,177.086957,1025,0
1,1,1,1,0,1,1,18,13,85.092569,3,2208,1.011752,1026,1
1,2,2,2,0.696212,15,1,133,13,83.409786,9,2209.5,1.008873,396,1
1,1,1,2,0.791858,14,7,111,13,138.406395,32,2211.5,1.004414,1029,1
0,1,3,4,1.295362,31,7,399.5,15,6.527031,16,445.5,1.068882,443,1
1,1,1,3,1.584963,3,3,15,13,85.12147,18,2214,1.007179,1032,0
1,1,1,1,0,2,1,178,12,233.992199,26,2216,1.004274,1033,1
1,1,2,2,0.988699,35,13,265.5,15,4.984034,15,448.5,1.130546,445,1
1,2,2,4,1.681118,52,8,83.5,12,175.252442,37,2218.5,8.10487,399,1
1,1,1,1,0,0,3,1176,15,5.926424,65,2221,1.168736,1035,0
1,2,2,2,0.371232,13,1,1102.5,15,1.553686,149,2222.5,105.257293,400,1
1,1,1,1,0,22,13,89,13,224.586088,3,2224,1.004453,401,1
0,1,1,1,0,3,2,81,1,8.078762,1,450,1.123781,446,1
0,1,1,2,0,119,88,2183.5,13,8.040775,74,52.5,1.093275,53,0
1,2,3,3,1.53003,53,13,979.333333,15,24.964776,106,1435,1.086434,480,1
1,2,2,2,0.976021,21,1,465.5,15,95.599248,22,2225.5,1.059212,402,1
1,1,1,1,0,3,1,45,15,0.032905,2,2227,31.390433,403,1
1,1,1,2,0.998846,15,10,831,16,1.958617,85,2228.5,1.380786,1039,1
1,1,1,1,0,5,1,92,11,147.148877,13,2230,1.006796,1040,1
1,2,2,3,1.529428,13,6,478.333333,16,30.290536,67,2232,13.584153,405,1
1,3,3,4,1.771649,55,6,194.75,15,19.961499,21,2235.5,1.019938,407,1
1,2,3,3,1.5,6,2,251.666667,13,222.66853,45,2239,1.002737,409,1
1,3,4,4,1.632701,27,4,251,15,118.952037,433,2242.5,1.033377,411,1
0,1,1,1,0,1,0,0,1,0,0,2245,0,412,0
1,2,2,2,0.787127,27,24,120.5,11,225.082164,11,4268.5,1.003332,676,1
1,3,5,6,2.101125,24,4,661,15,7.380824,647,4272.5,1.347734,678,1
0,1,1,4,0.126239,194,152,1115,9,116.215625,139,56.5,1.034513,58,0
1,1,1,2,0,1,1,2061.5,9,91.869965,90,4276.5,1.008164,2796,0
1,1,1,4,0.135165,1682,1653,1156,9,252.466632,78,4279.5,1.002063,2800,0
1,1,1,2,0,530,534,2144,13,154.967384,84,4282.5,1.00484,2802,0
1,1,1,4,0.241449,383,270,1079.5,15,41.30669,113,4285.5,1.012609,2806,0
1,1,1,2,0,543,252,2029.5,13,219.205035,72,4288.5,1.003421,2808,0
0,1,1,2,0,33,33,2199,13,2.03816,76,54.5,1.367979,55,0
1,2,2,3,0.014087,548,237,1505,15,37.439518,415,4291,2.133492,2810,0
1,1,1,2,0,446,298,2088.5,13,147.177465,20,4293.5,1.005096,2812,0
1,1,1,2,0,346,201,2083,11,92.057292,46,4295.5,1.008147,2814,0
1,1,1,1,0,21,29,235,15,8.95022,7,2246,1.111729,1045,1
0,1,1,1,0,6,6,221,13,97.478935,16,2247,1.010259,718,0
0,1,1,1,0,24,1,239,15,10.987963,5,5568,1.091009,3435,1
1,1,1,1,0,1,1,262,15,0.000208,6,5569,4801,3436,0
0,1,1,1,0,7,1,262,15,0.004028,7,5570,249.275862,3437,1
1,2,2,2,0.543564,14,2,533.5,15,137.377344,14,2248.5,1.056774,413,0
1,1,1,1,0,1,1,221,13,0.024502,17,2250,41.81247,719,0
0,1,4,4,1.290856,50,101,326,15,5.970946,22,452.5,1.074681,450,1
1,2,3,9,2.156214,267,121,263.555556,15,14.147598,414,459,1.389753,458,1
1,1,1,1,0,1,1,806,16,8.778576,44,2251,1.113914,1047,1
1,2,2,2,0.371232,14,0,162.5,11,126.10544,12,5571.5,1.100641,477,1
0,1,1,1,0,3,11,228,15,11.085764,14,464,1.090206,459,1
0,1,1,2,0.835407,103,134,89.5,13,93.518929,15,2252.5,1.006548,415,1
1,2,2,2,0.932112,21,2,501.5,14,15.802251,139,2254.5,1.031641,416,1
1,1,1,1,0,1,0,900,14,0.175255,131,89,6.705983,60,0
1,1,1,1,0,18,4,138,15,1.464583,2,4297,1.682788,679,0
1,1,1,2,0,894,766,2142,13,0.905428,86,4298.5,1.828337,2816,0
1,1,1,2,0,1,1,2163.5,15,40.245498,106,4300.5,1.018636,2818,0
1,2,5,5,1.311278,27,5,323.2,16,10.087215,158,4304,1.028226,681,1
1,1,1,1,0,3,3,560,15,28.448831,58,4307,1.035151,2822,0
1,3,3,5,1.636631,67,2,331.8,15,4.741319,503,1439,1.372037,483,1
1,1,1,1,0,11,9,37,15,10.76559,4,4308,1.092889,2823,1
1,1,1,1,0,2,2,167,3,1270.433391,1,4309,1.000787,2824,1
1,1,4,4,1.983371,36,11,16.75,15,25.851366,21,4311.5,1.017854,2828,1
1,2,3,3,1.349997,22,9,755.333333,15,130.844722,171,4315,1.252955,682,1
1,2,2,2,0.954434,8,0,1360.5,15,2.951227,105,1442.5,1.254132,484,1
1,2,2,2,0.863121,21,0,1364.5,15,0.049502,107,1444.5,16.150807,485,1
1,2,3,3,1.459331,28,8,121,15,142.683561,14,4318,1.002412,684,1
1,1,1,1,0,11,0,195,12,161.643333,9,4320,1.006186,2832,0
1,1,1,1,0,11,3,2382,15,0.086389,87,1446,12.575563,653,1
0,1,1,1,0,1,1,61,1,12.010961,1,465,1.083257,460,1
1,1,1,1,0,17,0,1196,15,18.84265,66,4321,1.053071,685,0
1,1,1,1,0,1,1,380,15,11.791377,12,4322,1.084808,563,0
1,1,3,3,1.565596,7,8,432.666667,15,22.432072,205,4324,1.016264,2835,1
1,1,1,1,0,4,1,299,15,13.124491,75,4326,1.076193,2836,1
1,1,1,1,0,3,5,826,15,11.384178,69,4327,1.087841,2837,1
1,1,1,2,0,586,264,2024.5,1,220.811678,10,4328.5,1.003397,2839,0
1,1,1,1,0,5,1,228,13,188.051458,7,4330,1.005318,2840,1
1,2,3,5,2.204137,35,7,119.6,15,7.470109,75,4333,1.046926,689,1
1,1,1,1,0,2,3,39,9,433.106597,9,4336,1.002309,2842,1
1,2,2,2,0.985228,6,1,749,13,10.713056,81,4337.5,1.073422,690,1
1,2,2,2,0.591673,25,10,511.5,15,0.774057,143,4339.5,4.728571,691,1
1,1,1,1,0,6,2,289,13,31.361933,19,4341,1.031886,2845,1
0,1,1,1,0,17,3,295,15,9.603611,3,5573,1.104127,3439,1
1,2,2,2,0.413817,22,2,510.5,15,119.550203,90,1447.5,1.04003,486,1
1,2,3,3,1.251629,27,3,379,15,80.993939,87,1450,1.065764,487,1
1,2,3,4,1.444055,95,9,184,13,148.263753,53,1453.5,1.002519,488,1
1,2,2,2,0.989245,34,7,230.5,15,3.916053,35,1456.5,1.191519,489,1
0,1,1,4,0.11048,596,289,1150.5,9,221.741007,32,16.5,1.002349,18,0
1,1,2,2,0.949452,16,3,176.5,15,10.998113,11,466.5,1.055882,462,1
1,1,1,1,0,1,1,82,15,28.825382,22,1458,1.034692,661,1
1,1,1,1,0,4,4,1003,13,23.041817,12,1459,1.043399,263,0
1,1,1,1,0,2,2,1662,15,15.549676,27,1460,1.06431,264,0
1,1,1,1,0,13,0,1672,13,15.841563,16,1461,1.063125,265,0
1,1,2,2,0.225364,46,64,1123,15,12.761157,35,1462.5,1.058772,267,0
1,1,1,1,0,71,32,1259,15,0.000417,11,1464,2401,268,0
1,1,1,1,0,14,11,189,15,25.960243,2,1465,1.03852,269,0
1,1,1,1,0,2,2,147,13,114.560579,6,1466,1.008729,270,0
1,1,1,2,0.918296,1,2,235.5,15,5.249763,15,468.5,1.105049,464,1
1,2,2,2,0.863121,28,7,1161,15,12.23011,46,1467.5,1.084438,490,1
1,2,2,2,0.413817,23,1,1171.5,15,0.00059,48,1469.5,1271.588235,491,1
1,2,2,2,0.543564,22,2,447.5,16,8.003802,59,1471.5,1.12592,492,1
1,1,3,3,1.570951,9,1,60.666667,15,13.535833,12,471,1.037254,467,1
1,1,1,1,0,6,6,113,12,12.145058,3,27,1.082338,6,1
1,2,2,3,1.430538,73,43,284.666667,16,3.132928,51,2257,1.232817,418,1
1,2,2,2,0.637387,150,5,272.5,11,273.676007,7,2259.5,1.00274,419,1
1,3,3,4,1.165809,109,3,247,15,46.013197,428,2262.5,1.055613,421,1
1,2,2,3,1.191378,80,3,610,16,12.520575,54,2266,1.040411,423,1
1,2,3,4,1.948579,30,4,800.75,16,4.868759,117,2269.5,2.191295,426,1
1,1,1,1,0,1,1,130,14,17.181701,12,2272,1.058201,1054,1
1,1,1,2,0,151,113,2175,13,8.729699,74,4342.5,1.085914,2847,0
1,1,1,2,0,197,166,2162.5,13,8.624491,22,4344.5,1.086962,2849,0
1,1,1,2,0,2,2,2163.5,15,7.83581,108,4346.5,1.095714,2851,0
1,1,1,2,0,581,261,2022.5,9,227.626238,74,4348.5,1.003295,2853,0
1,1,1,1,0,0,2,58,14,154.123391,24,4350,1.006488,2854,0
1,1,1,1,0,17,1,227,15,8.493542,8,4351,1.117737,2855,1
1,1,1,1,0,5,40,220,15,9.145787,15,473,1.10934,468,1
1,1,1,1,0,7,8,185,15,0.012604,16,474,80.338843,469,1
1,1,1,1,0,12,9,228,15,20.260706,9,475,1.049357,470,1
1,1,1,1,0,1,5,293,13,9.509421,20,28,1.105159,17,1
1,1,2,2,0.942683,25,0,282,15,6.242824,19,476.5,1.133567,472,1
1,1,1,1,0,1,1,160,13,73.165556,13,156,1.013668,109,0
1,2,3,3,1.336936,74,19,963.333333,16,74.999992,113,2274,1.044574,427,1
1,1,1,1,0,3,0,459,15,15.294711,38,177,1.065382,68,0
0,3,3,3,1.376284,50,0,899.666667,15,8.364043,151,2277,1.044398,428,1
1,1,1,1,0,1,1,244,16,11.607326,85,2279,1.086152,1058,1
1,1,1,1,0,7,0,821,16,0.26934,50,2280,4.712776,1059,0
1,1,1,1,0,20,19,141,15,4.100937,5,2281,1.243847,429,1
0,2,2,2,0.991076,1,8,802.5,16,11.256823,27,2282.5,1.053268,721,0
1,1,4,4,1.383182,54,16,226.75,15,16.07219,12,479.5,1.024412,476,1
0,1,1,1,0,8,8,127,1,98.020243,3,482,1.010202,477,1
1,1,2,4,1.149597,98,14,58.5,15,73.714806,21,484.5,1.003511,481,1
1,1,2,2,1,6,0,142,12,115.711701,6,487.5,1.360872,483,1
1,1,2,2,0.684038,8,3,69.5,1,64.749248,5,489.5,1.022849,485,0
1,1,1,2,0,713,391,2194,9,159.005671,34,4352.5,1.004717,2857,0
0,1,1,2,0,60,52,2199,13,16.992373,78,56.5,1.044137,57,0
0,1,1,2,0,336,229,2164,9,49.709167,144,42.5,1.015088,43,0
1,2,2,2,0.715322,45,16,940.5,15,27.360584,30,1473.5,1.037161,493,1
1,1,1,1,0,5,7,210,14,35.435544,2,1475,1.02822,271,0
1,2,2,2,0.954434,22,10,453.5,16,28.271858,14,1476.5,1.026851,494,1
1,2,2,2,0.811278,135,29,1153,16,19.13125,133,1478.5,1.078457,495,1
1,2,3,4,1.396864,83,31,1018.75,15,36.953643,247,1481.5,1.046753,496,1
0,1,1,1,0,1,1,67,15,5.074907,4,351,1.197048,217,1
0,1,1,4,0.023485,593,276,1152,9,240.809387,111,34.5,1.002163,36,0
1,2,4,5,2.018632,122,12,865.2,16,39.25362,189,1486,1.023305,500,1
1,1,1,1,0,1,1,193,15,28.547812,6,1489,1.035029,272,0
1,1,1,3,1.545912,55,46,478.666667,15,110.65228,30,1491,1.013871,275,0
1,1,1,1,0,8,8,368,15,31.637396,4,1493,1.031608,276,0
1,2,2,2,0.988111,31,8,1182.5,15,16.018935,50,1494.5,1.04682,501,1
0,1,1,1,0,0,3,29,7,32.715324,9,491,1.030567,3,0
0,1,1,1,0,1,2,184,15,6.911852,18,492,1.144679,486,1
1,1,2,3,1.195118,16,10,105.666667,16,92.041034,25,1497,1.019795,675,1
1,2,3,5,0.652299,54,3,64.6,16,0.000528,28,1501,569.421053,503,1
1,2,2,2,0.934068,33,7,173,16,129.267587,17,1504.5,1.049011,504,1
1,1,1,2,0.881291,20,10,89,15,41.317523,2,1506.5,1.016041,681,1
1,2,2,2,0.918296,37,5,591.5,16,73.055359,45,1508.5,1.007283,505,1
1,1,1,1,0,27,27,1168,16,13.275509,57,1510,1.075327,683,1
1,1,1,1,0,1,1,18,12,239.712882,9,1511,1.004172,684,0
0,1,1,2,0,32,18,2203,13,8.916829,80,58.5,1.084111,59,0
1,2,2,3,1.474769,24,5,795.333333,16,9.181786,102,1513,1.073303,507,1
1,3,3,3,1.544099,316,51,860.666667,16,17.463669,99,1516,23.136053,508,1
1,1,1,1,0,3,2,103,11,292.539907,1,2284,1.003418,1061,1
1,2,3,4,1.226961,143,4,439,16,3.671751,138,1519.5,1.068316,511,1
1,2,2,2,0.863121,5,2,1161,16,0.813773,91,1522.5,1.616835,512,1
1,1,1,1,0,1,1,1174,15,27.397789,68,2285,1.036499,1062,0
1,1,1,2,0.650022,5,7,61,16,5.322581,8,29.5,1.140909,8,1
