@relation nova
@attribute fix numeric
@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entrophy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute contains_bug numeric
@data
0,1,1,1,0,1,1,378,48,0.00853,100,1926,118.232022,1601,0
0,1,3,3,0.44541,46,23,355.666667,48,16.715718,191,1928,4.261039,1604,1
1,1,2,3,1.360964,14,16,232,48,0.231694,59,1931,32.957396,1607,0
0,1,1,1,0,36,31,268,48,0.138032,14,1933,8.244675,1608,1
0,1,1,1,0,27,0,0,1,0,0,1934,0,1609,1
0,1,3,3,1.579434,7,25,871.666667,47,1.352292,431,21,2.323622,22,1
1,1,1,1,0,1,1,1140,47,0.246875,166,127,5.050633,101,0
1,2,3,3,0.409078,147,29,823.333333,48,3.853835,257,132,1.095167,118,1
0,1,1,1,0,0,1,807,48,0.006991,26,134,144.046358,119,0
1,1,4,6,2.215712,22,21,775.333333,47,1.270332,722,334.5,1.496111,309,1
0,1,5,6,1.28366,101,30,566.666667,47,1.695804,474,27.5,9.445033,13,1
1,1,1,1,0,8,5,370,47,1.111921,55,2648,1.899344,383,0
1,1,1,2,0.684038,19,3,433,48,5.755822,175,2649.5,1.089177,385,0
0,1,3,5,1.826698,53,15,96.2,48,0.987498,105,11,1.566498,13,1
0,1,1,1,0,68,35,698,47,0.844815,57,23,2.183691,23,0
0,1,1,1,0,0,31,731,47,0.000718,58,24,1394.548387,24,0
0,1,1,3,1.571932,649,369,163.333333,44,3.138931,12,34,0.737462,33,0
0,1,2,2,0.995148,29,32,476.5,48,0.30956,173,1935.5,15.418183,1611,1
0,1,1,1,0,10,0,936,48,0.729259,132,8,2.371254,0,0
0,1,2,2,0.322757,46,5,610.5,47,0.147315,168,25.5,5.222476,26,0
0,1,2,3,1.297127,60,49,394.666667,47,0.12473,134,32,5.454067,16,1
0,1,1,1,0,1,1,373,47,0.227593,56,2651,5.393816,386,0
0,1,3,3,0.986427,8,10,598.666667,47,2.116057,290,28,1.319897,29,1
1,1,1,1,0,3,3,131,47,0.059201,12,30,17.891496,30,0
1,2,6,16,3.229687,345,109,435.875,48,6.234944,806,1944.5,1.084671,1626,1
0,1,1,1,0,5,3,219,48,2.475069,20,1953,1.404029,9,0
1,1,1,2,0.918296,1,2,135,42,5.746238,8,72.5,1.13052,64,0
0,2,2,2,0.33729,28,4,431.5,47,8.663617,142,530.5,1.07128,370,1
0,1,2,2,0.991076,14,4,631,47,1.926626,171,8.5,1.601587,8,1
1,1,2,3,1.283255,27,33,858.666667,47,2.285691,327,15,1.21734,16,1
0,2,2,3,1.191501,96,93,59.333333,43,9.052527,57,10,1.079143,1,0
0,1,2,3,1.491147,39,20,331,47,3.767215,76,10,1.139307,9,1
0,1,1,1,0,1,4,767,47,0.271586,104,532,4.68208,371,0
1,1,1,1,0,1,0,566,47,3.595787,102,533,1.278103,372,0
0,1,1,1,0,6,2,1564,48,0.815324,215,534,2.226506,373,0
0,2,3,3,1.462773,26,8,1462.333333,48,3.082307,532,10,1.504483,8,1
0,1,1,1,0,9,7,1066,48,0.001586,135,1954,631.656934,135,0
0,2,2,3,1.584963,1,2,604.666667,48,0.554568,298,1956,307.983785,1628,0
0,1,1,1,0,10,0,1067,48,0.005718,137,1958,175.898785,137,0
0,2,3,3,1.495538,3,15,1472,48,0.010525,538,13,97.425342,10,0
0,1,1,1,0,23,21,1139,47,0.183287,171,153,6.455923,144,0
0,1,1,1,0,10,7,1141,47,0.020521,172,154,49.730964,145,0
0,1,1,1,0,1,1,1144,47,0.016539,173,155,61.461861,146,0
1,1,3,3,1.509969,15,6,816,47,3.383657,429,339,1.239583,312,1
0,1,1,1,0,6,5,248,43,11.978009,67,130,1.083486,117,0
0,1,3,3,1.494919,10,1,359.666667,47,1.149371,148,18,1.297391,19,1
0,1,3,3,1.553521,8,17,645.333333,47,0.013835,299,21,49.216132,22,0
0,1,1,1,0,1,1,86,43,0.159433,47,131,7.272232,8,0
0,2,2,2,0.979869,10,14,167.5,44,0.023108,116,132.5,66.85078,118,0
0,1,4,4,1.73739,39,24,557.25,47,0.033594,329,24.5,16.83669,26,1
0,1,1,1,0,1,1,221,48,0.861447,21,1959,2.160838,10,0
0,1,1,1,0,5,7,1148,47,0.009803,177,156,103.007084,147,0
0,1,1,1,0,5,5,1146,47,0.028669,178,157,35.880904,148,1
0,2,7,10,2.610997,296,248,556,48,10.839837,681,8.5,1.062646,12,1
1,1,1,1,0,3,2,1574,48,0.004537,217,14,221.408163,13,1
0,1,1,2,0.918296,1,2,367,48,11.576534,84,128.5,1.13435,103,0
0,2,2,2,1,344,344,151,1,3.314306,1,74.5,1.150861,3,0
0,1,1,1,0,2,2,207,1,6.648125,1,76,1.150418,65,0
1,1,3,3,1.494919,4,7,519.333333,48,1.550174,171,35,1.239915,19,1
0,1,3,11,2.706272,59,103,194.545455,48,4.583084,226,81,1.056431,78,1
0,2,3,3,1.581291,19,1,1468,48,0.844375,541,16,1.723744,12,1
1,2,2,3,1.193581,214,116,841.666667,48,1.999221,346,131,3.56971,17,1
0,1,3,5,1.936142,259,302,250.4,48,1.646977,86,38,2.794639,38,0
0,1,1,1,0,2,2,1206,48,0.085891,180,341,12.642636,313,0
0,1,1,1,0,23,0,239,26,14.996157,1,1960,1.066684,28,0
0,2,3,3,1.089521,42,19,687,48,0.9525,318,1962,4.592507,1630,1
0,1,1,1,0,27,3,236,46,7.746713,5,1964,1.129087,29,0
0,2,3,3,1.253298,22,12,648.333333,48,0.512778,281,142,1.733724,24,1
0,1,1,1,0,5,0,368,48,0.362465,37,27,3.758885,27,1
1,1,3,3,1.521928,4,1,630.666667,48,0.370316,247,29,75.674189,30,1
1,1,1,1,0,10,5,65,41,19.664387,7,144,1.050853,113,0
1,1,1,2,0.619382,7,6,675,48,3.969311,207,133.5,1.126016,107,1
0,1,1,1,0,1,1,78,44,1.048102,49,134,1.954106,10,0
0,1,1,1,0,4,4,253,44,1.049757,69,135,1.952601,119,0
1,1,3,4,1.179564,55,54,408.5,48,0.134777,224,38.5,3.150802,23,1
0,1,1,1,0,6,1,253,44,0.002338,70,136,428.722772,120,0
0,1,7,8,2.628135,43,34,787.75,48,1.26554,816,18.5,1.550132,21,1
0,1,1,2,0.918296,2,1,469,48,0.528472,129,23.5,1.964462,23,1
1,1,2,2,0.669016,76,4,1191.5,48,0.06015,247,1965.5,13.468732,1632,1
0,1,2,2,0.836641,8,7,1227.5,48,0.027269,249,1967.5,28.504244,1634,1
0,1,1,1,0,25,22,100,43,7.569815,5,535,1.132104,374,1
1,1,2,2,0.98738,53,0,345,48,0.461997,69,135.5,2.697818,109,0
1,1,1,1,0,1,1,260,48,0.543935,34,137,2.838454,18,0
0,1,1,1,0,1,1,528,48,0.724259,113,10,2.380721,9,0
0,1,2,3,0.763132,344,3,542.333333,48,2.172689,207,32,7.345133,33,1
0,1,1,1,0,0,1,1049,48,0.006204,64,34,162.19403,34,0
1,1,1,1,0,2,0,594,48,0.026319,115,11,38.994723,10,0
1,1,1,1,0,10,0,605,48,0.977141,85,18,2.023394,13,1
1,1,1,1,0,4,3,1096,48,0.902002,141,19,2.108645,4,0
0,1,1,8,2.675262,56,56,143.375,48,5.205074,201,90.5,1.059023,86,1
1,2,4,4,1.962144,15,8,1263.25,48,0.513406,632,21.5,30.36522,16,1
0,1,1,1,0,243,204,1048,48,0.077234,65,35,13.9477,35,1
0,1,1,1,0,0,22,1087,48,0.009062,66,36,111.344828,36,0
0,1,1,1,0,1,0,66,45,6.590694,60,37,1.151729,0,0
1,1,2,3,1.402993,8,11,802.666667,48,0.867967,339,26,1.898064,26,1
0,1,1,1,0,50,33,596,48,0.060984,117,38,17.397798,37,0
0,1,1,2,0.99718,27,5,778.5,48,2.321817,299,342.5,1.28853,315,1
0,1,2,2,0.954434,5,3,646,48,0.007922,250,12.5,80.028408,12,0
0,1,5,6,2.111205,30,23,559.5,48,2.033378,324,30.5,1.090816,32,1
0,1,1,1,0,6,0,415,47,1.877963,92,172,1.532492,165,0
0,1,2,2,0.970951,4,1,1226.5,48,0.070295,253,1969.5,14.805544,1636,0
0,2,2,2,0.749595,14,14,254.5,48,0.852286,30,34.5,11.367956,1,1
1,1,1,1,0,1,3,53,48,0.872581,1,41,2.146025,24,0
1,1,1,1,0,1,0,680,48,0.097315,133,175,11.275928,132,0
0,1,1,1,0,2,1,12,22,77.257338,2,36,1.012944,0,0
0,1,1,1,0,1,1,681,48,0.02853,134,176,36.05071,133,0
1,1,1,1,0,62,35,2258,48,0.239456,266,12,5.176132,8,1
0,1,1,2,0.721928,9,1,916,48,0.254352,236,7.5,3.648144,8,1
1,2,7,11,2.719157,89,98,843.454545,48,2.879556,963,140,1.463361,129,1
1,1,1,2,0.468996,10,10,197.5,48,2.255104,31,1971.5,1.269541,1638,1
0,1,1,1,0,19,0,1065,48,0.429769,67,39,3.326834,38,0
1,1,1,1,0,3,3,307,48,0.073044,10,146,14.690382,130,0
0,1,1,1,0,1,1,1588,48,0.181562,225,536,6.507745,375,0
0,1,1,1,0,19,19,776,48,0.515567,108,537,2.939612,376,1
0,1,1,1,0,2,2,776,48,0.014144,109,538,71.703764,377,1
0,1,1,1,0,19,12,271,48,0.231458,19,539,5.320432,378,1
0,1,1,1,0,21,12,296,48,6.246539,30,540,1.160089,379,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,7,4,717,48,1.333472,163,541,1.749922,380,0
0,1,1,1,0,1,1,776,48,0.229884,110,542,5.350015,381,0
0,1,1,1,0,1,1,258,48,0.528854,14,543,2.89088,382,1
0,1,3,7,2.311312,178,68,301.714286,42,7.586324,17,80,1.055674,72,1
0,1,1,1,0,4,2,1165,48,1.429051,138,42,1.699765,25,1
0,1,1,1,0,1,1,2285,48,0.507882,268,13,2.968962,9,0
0,1,1,2,0.721928,61,69,1186.5,48,0.907795,323,173.5,6.483977,167,1
1,1,2,2,0.591673,3,4,415.5,48,3.490706,168,41.5,3.144854,40,0
0,1,1,1,0,5,0,681,48,0.873796,135,40,2.144431,39,1
0,1,2,3,1.123476,119,1,46,49,0.332612,52,15,2.002169,15,1
0,1,2,3,0.765134,264,0,0,1,0,0,138,0,123,1
0,1,1,1,0,12,0,395,48,3.783403,25,544,1.264312,383,1
0,1,1,1,0,3,3,576,48,0.998924,108,545,2.001078,384,1
0,1,1,1,0,11,10,2302,48,0.022396,270,15,45.651163,11,1
0,1,1,1,0,0,21,224,1,0.030752,1,140,33.517877,124,0
1,1,1,1,0,23,14,203,1,0.03912,2,141,26.56213,125,1
1,1,1,2,0.877962,259,0,0,1,0,0,142.5,0,127,1
0,1,1,1,0,2,2,212,1,0.003449,3,144,290.932886,128,0
0,1,3,3,1.040936,60,30,839.666667,48,0.650667,448,345,1.994509,318,1
0,1,1,1,0,0,21,212,1,0.011308,4,145,89.433982,129,0
0,1,1,1,0,1,1,77,1,0.014282,1,146,71.016207,130,0
1,1,2,5,1.954702,25,20,126,48,2.95653,28,97,1.101805,91,1
1,1,1,1,0,1,1,195,48,0.004144,20,100,242.340782,92,0
1,1,2,2,0.591673,7,0,186.5,1,0.01287,6,147.5,101.172124,132,1
0,1,1,1,0,6,2,195,48,0.008958,21,101,112.627907,93,1
0,1,5,6,2.326737,124,113,615.666667,48,1.677405,524,43.5,1.49686,45,1
0,1,1,1,0,16,17,144,48,1.112176,5,37,1.899138,2,0
0,1,2,3,0.921887,33,15,296.666667,48,13.828503,154,13,1.287828,12,0
0,1,1,1,0,2,2,647,48,0.015729,122,15,64.576159,13,0
0,1,1,1,0,12,5,776,48,0.497824,111,17,3.008742,16,0
0,2,2,3,0.73453,9,5,71,45,3.898171,88,547,1.103672,385,1
0,1,1,1,0,7,8,1588,48,1.063924,226,549,1.939917,386,0
0,1,3,5,2.102048,18,10,628.2,48,1.550451,428,140,1.722194,114,0
1,1,4,8,2.488241,104,69,294.625,42,9.601149,36,87.5,1.153578,80,0
0,1,1,1,0,91,4,131,1,9.843796,3,92,1.101587,4,0
1,1,1,1,0,0,12,407,48,0.862743,26,550,2.159094,387,0
0,1,1,1,0,1,0,143,48,0.696528,6,38,2.435693,3,1
0,1,1,1,0,8,8,1206,48,0.235891,187,175,5.239242,168,1
0,1,1,1,0,15,34,2303,48,0.87831,271,16,2.13855,12,1
0,1,2,2,0.970951,3,2,234.5,48,1.362656,57,16.5,1.908602,15,0
0,1,1,1,0,4,3,1206,48,0.047743,188,43,21.945455,41,0
0,1,1,2,0.224327,166,0,72,49,0.467737,53,149.5,2.068976,134,1
0,1,1,1,0,66,66,2284,48,0.070243,272,17,15.236283,13,1
1,1,1,1,0,1,1,258,48,1.165799,15,39,1.857781,34,0
0,2,5,6,2.094367,85,6,121.833333,49,22.469468,161,20.5,1.00769,21,1
0,1,2,2,0.157906,50,37,382,48,0.819867,132,18.5,1.920689,17,1
0,1,3,3,0.49715,46,2,412.666667,48,3.18272,181,348,0.744114,321,1
1,1,2,3,0.807413,43,24,223,48,0.456524,81,8,3.877371,4,1
0,1,1,1,0,1,1,1587,48,0.506991,227,551,2.972423,388,0
0,1,1,1,0,1,1,1587,48,0.001412,228,552,709.196721,389,0
0,1,1,4,1.610844,38,35,200.25,48,0.513513,62,152.5,22.435057,138,1
0,1,1,1,0,1,1,211,48,0.003229,24,10,310.677419,5,0
0,1,1,1,0,0,2,2284,48,0.148206,273,18,7.747364,14,0
0,1,1,1,0,10,10,1167,48,1.202882,140,176,1.831337,169,0
0,1,1,1,0,33,28,1207,48,0.194641,189,177,6.137658,170,1
0,1,1,1,0,1,1,1167,48,0.010324,141,178,97.860987,171,0
0,1,2,2,0.364505,157,1,78.5,23,123.021696,8,2153.5,1.006198,1991,0
0,1,1,1,0,10,10,192,1,1.041609,6,155,1.960053,139,0
0,1,2,2,0.845351,30,3,619,48,0.558715,166,350.5,1.929329,323,1
0,1,1,2,0.639457,19,18,1189.5,48,0.016198,332,179.5,48.505353,173,1
0,1,1,3,1.539485,11,11,835,48,17.308912,347,182,55.898414,176,1
0,1,1,2,0.543564,32,32,1190,48,0.008218,336,184.5,92.267606,178,1
0,1,1,1,0,2,2,1168,48,0.00191,145,186,524.636364,179,0
0,1,1,1,0,71,77,660,48,0.136574,124,20,8.322034,18,1
1,1,1,1,0,1,1,1098,48,3.221574,144,553,1.310407,24,0
0,1,2,2,0.965636,13,10,43,49,1.929514,3,24.5,1.388699,23,0
1,1,1,1,0,0,1,418,48,2.495,42,143,1.400802,115,0
0,1,2,2,0.807331,91,10,375,48,11.018733,110,554.5,1.049737,391,1
0,1,2,2,0.962413,38,6,451.5,48,4.187344,128,556.5,1.223211,393,1
1,1,1,1,0,1,1,95,23,2.649329,4,2155,1.377454,1992,0
1,1,1,2,0.811278,4,4,1190,48,2.616198,339,144.5,1.286745,117,1
1,1,3,4,1.846439,10,10,728.5,48,2.629647,398,147.5,1.096626,121,0
0,1,1,1,0,23,2,584,48,2.725741,30,352,1.366873,324,1
0,1,1,2,1,44,44,22,49,1.404115,1,31.5,1.356096,32,0
0,1,2,2,0.522559,13,4,643,48,1.37088,169,353.5,1.365264,326,1
1,1,3,4,1.346154,10,23,1124.25,48,1.644285,617,34.5,22.072194,36,1
0,1,1,1,0,120,120,120,1,177.666412,1,44,1.005629,0,0
0,1,1,1,0,1,1,1098,48,1.359317,145,177,1.735664,17,0
0,2,7,14,2.540651,270,82,721.642857,48,3.953137,1331,164.5,23.700932,161,1
0,1,4,7,1.829884,45,21,295.857143,49,1.354582,228,24,1.29749,25,1
0,1,1,1,0,1,0,40,38,18.243542,16,558,1.054814,41,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,5,1.968781,144,7,310.4,49,4.956345,267,147,3.36265,118,1
0,2,4,5,1.503308,174,4,86.6,50,3.08709,63,28,1.095,27,1
0,1,1,1,0,5,5,1587,48,2.934711,229,156,1.340749,140,0
0,1,1,1,0,3,0,1587,48,0.010266,230,559,98.40699,394,0
0,1,4,10,2.900527,194,19,570.8,48,10.694066,884,161.5,1.783837,150,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,3,1.347223,8,10,567.333333,48,0.270301,207,188,3.260855,182,0
0,1,1,1,0,2,13,600,48,0.124919,34,167,9.005189,151,0
0,1,1,1,0,62,47,1231,48,0.010451,196,172,96.681063,162,1
0,1,2,2,0.918296,1,2,826.5,48,0.009138,244,168.5,63.169725,153,0
1,1,1,1,0,1,1,1246,48,0.000162,198,173,6172.428571,163,0
1,1,1,1,0,4,0,1612,48,0.017998,232,45,56.562701,42,0
1,1,3,3,1.432115,37,6,658.333333,48,0.028897,258,171,19.059643,156,1
0,1,1,1,0,1,10,610,48,0.004005,36,173,250.710983,157,0
0,1,1,1,0,14,1,467,48,0.054931,17,174,19.204804,158,0
0,1,1,1,0,1,1,986,48,0.018229,176,175,55.857143,159,1
0,2,3,3,0.540365,78,4,696,48,0.064687,324,175,6.265401,165,1
1,1,4,5,1.865522,204,66,235.6,49,1.186528,165,152,1.17887,123,1
0,1,1,1,0,14,19,258,48,3.243472,16,9,1.308312,9,1
1,1,1,1,0,71,38,305,49,0.026215,27,155,39.145695,124,1
0,1,3,4,1.565528,59,57,127.25,50,0.226748,66,32.5,3.296973,31,1
0,1,1,1,0,9,5,640,49,0.329525,126,176,4.034667,160,0
0,1,5,8,1.608458,90,71,220.625,49,0.215059,201,31.5,12.293704,33,1
0,1,2,3,1.125491,11,10,303,48,9.143098,124,178,1.039678,163,0
0,1,1,1,0,4,3,587,48,0.009201,113,180,109.679245,164,0
1,1,1,1,0,9,0,2391,48,0.41412,276,181,3.414757,165,1
1,1,2,2,0.721928,7,8,355.5,49,0.004537,132,40.5,166.306122,40,1
0,1,1,1,0,3,1,77,1,4.298345,2,182,1.232648,166,1
0,1,1,1,0,10,10,192,1,3.260405,7,183,1.30671,167,1
0,1,3,3,1.155285,64,42,261,49,0.199537,80,157,3.957511,127,0
0,1,1,1,0,3,3,79,1,0.013692,3,184,74.034658,168,1
0,1,1,1,0,2,3,1616,48,0.461435,233,560,3.167152,395,0
0,1,1,1,0,1,1,253,48,0.445683,17,10,3.243748,10,1
0,1,1,1,0,5,1,253,48,0.00647,18,11,155.561717,11,1
0,1,1,1,0,5,7,257,48,0.062697,19,12,16.949788,12,0
0,1,1,2,0.992774,17,3,741.5,50,0.362552,110,185.5,2.391778,170,1
0,1,1,1,0,16,10,588,48,0.598831,114,187,2.66992,171,0
0,1,1,3,1.148835,16,26,63.666667,50,0.220401,6,37,12.076818,36,1
0,1,1,1,0,3,3,680,49,0.913657,142,47,2.094502,46,0
0,2,3,8,1.326135,669,158,132.5,53,6.683523,125,14.5,6.207623,12,1
1,1,1,1,0,1,4,192,1,0.635799,8,188,2.572825,172,0
0,1,1,1,0,3,0,594,48,0.12309,115,190,9.124118,183,0
1,1,2,2,0.889035,30,32,363.5,53,0.040451,6,19.5,19.540773,14,1
0,1,7,8,2.536402,101,100,715.25,50,1.281328,911,51.5,1.492153,54,1
0,1,4,8,2.525108,13,26,247.75,53,1.095033,162,42.5,1.187501,44,1
0,1,1,1,0,8,7,597,50,0.011042,131,56,91.566038,55,0
0,1,1,1,0,1,1,1124,53,0.001632,76,57,613.765957,56,0
0,1,1,2,1,44,44,22,49,0.617135,1,355.5,1.810195,328,0
0,1,2,2,0.918296,19,2,238.5,49,4.817564,38,178.5,1.108041,135,0
0,1,2,2,0.317324,126,48,861,53,0.040984,209,58.5,19.210989,58,0
0,1,1,1,0,1,2,1196,53,0.008623,78,60,116.973154,59,0
1,1,2,2,0.918296,3,3,1116.5,50,0.077975,379,357.5,10.618525,330,0
0,1,1,1,0,3,2,1247,50,0.002141,201,359,468.027027,331,1
0,1,3,8,2.545491,86,15,249.25,53,1.077287,174,50.5,2.821212,52,1
0,2,2,2,1,1,1,682.5,50,7.625093,220,360.5,38.019088,27,0
0,1,1,1,0,2,1,604,53,0.059907,133,48,17.692427,46,0
0,1,3,4,1.21156,556,398,313.25,53,1.61294,48,22.5,5.937597,18,1
0,1,2,2,1,2,6,441.5,53,0.012604,4,25.5,60.504132,20,1
0,1,2,3,1.584963,3,0,57,53,0.063565,21,56,10.613984,55,1
0,2,5,6,2.278939,26,8,429.333333,53,3.316292,495,201.5,3.495352,190,0
0,1,2,2,0.992774,14,6,247,49,0.115613,40,180.5,7.487136,137,0
0,1,3,3,1.340412,213,60,122.333333,50,1.024711,13,36,1.596374,34,1
0,1,3,4,1.001717,148,72,373,53,0.134178,54,28.5,3.683807,24,1
0,1,1,1,0,100,0,0,1,0,0,205,0,191,1
1,1,1,1,0,5,8,483,39,19.353044,42,378,1.051671,260,0
1,1,1,1,0,2,2,114,48,0.032523,16,51,31.747331,49,1
0,1,1,1,0,1,1,149,53,0.196921,30,58,6.078171,56,0
0,1,1,3,1.572624,5,6,207.666667,53,2.971898,49,190,2.35007,175,1
1,1,1,1,0,3,6,1102,48,1.440567,148,59,1.694171,11,0
1,1,1,1,0,1,1,1615,48,1.035035,234,27,1.966151,9,0
0,1,1,1,0,6,6,1615,48,0.013356,235,60,75.870017,15,1
0,1,1,1,0,0,5,649,48,1.679676,89,3,1.595353,3,0
1,2,2,2,0.426229,30,16,1357,48,0.065764,385,561.5,11.395891,396,1
0,1,1,1,0,1,2,0,1,0,0,4,0,4,0
1,1,1,1,0,4,5,1627,48,0.041019,237,5,25.379233,5,0
0,1,4,6,1.746475,127,14,449,50,2.739223,383,152.5,3.415578,127,1
0,1,1,1,0,53,41,100,1,0.401771,1,206,3.488981,192,0
1,1,1,1,0,2,2,874,48,6.364514,33,13,1.157121,13,1
0,1,1,1,0,1,1,1626,48,0.046505,238,14,22.503235,14,0
1,1,1,1,0,1,1,874,48,0.007535,34,15,133.718894,15,0
0,1,2,2,0.802353,23,22,95,53,0.269606,9,207.5,20.652895,194,0
0,1,1,1,0,1,1,358,53,0.456863,5,31,3.188838,25,1
0,1,3,4,1.971436,204,82,130,50,0.376155,16,39.5,2.412319,38,1
0,3,8,20,3.763578,500,545,222.45,42,8.833225,66,102.5,1.026784,1,1
0,2,2,2,0.918296,4,2,399.5,53,0.65037,164,362.5,2.186863,28,1
0,1,1,1,0,0,149,149,42,14.887639,5,113,1.06717,99,0
0,1,2,2,0.918296,2,7,837,50,0.987749,299,364.5,4.203719,335,0
0,1,2,2,0.918296,1,2,1118,53,0.32647,386,366.5,2.54437,337,0
0,1,1,1,0,4,1,1246,53,0.010451,206,37,96.681063,37,0
0,1,1,1,0,3,2,606,53,0.674699,135,52,2.482142,50,0
1,1,1,2,0.163089,72,95,1208,53,0.936979,356,177.5,1.537178,167,1
0,1,1,1,0,4,5,1226,53,0.003854,208,179,260.459459,168,0
0,1,1,1,0,1,1,1225,53,0.005255,209,368,191.30837,338,0
0,1,3,3,0.626948,39,35,214,50,0.12588,14,43,5.854726,41,1
0,1,1,1,0,4,2,1225,53,0.006296,210,369,159.823529,339,1
0,1,1,1,0,1,1,358,50,0.004063,8,45,247.153846,42,0
0,1,1,1,0,1,1,90,49,4.950891,4,46,1.201984,1,0
0,1,2,2,0.574636,12,10,825,53,0.043131,307,370.5,46.722386,341,1
0,1,2,2,0.918296,2,4,826,53,0.004329,309,372.5,174.262032,343,0
0,1,1,1,0,1,0,1226,53,0.005995,213,374,167.795367,344,0
0,1,3,4,1.299012,79,50,262.25,53,5.078793,171,210.5,3.54223,198,1
0,1,1,1,0,4,4,1195,53,0.787558,80,167,2.269748,136,0
0,1,1,1,0,1,0,1195,53,8.1e-05,81,168,12343.85714,137,0
0,2,2,3,0.737316,101,44,689.333333,48,7.31267,287,14,1.061145,14,1
0,1,1,1,0,1,0,989,53,0.08309,182,375,13.035102,345,0
1,1,1,1,0,2,1,1681,48,0.001887,240,61,531.06135,16,0
1,1,1,1,0,1,1,197,49,1.555127,17,159,1.643034,128,0
0,1,1,1,0,4,0,679,53,0.01706,147,376,59.616011,346,0
1,1,3,6,2.095132,79,41,286.333333,53,5.182189,161,194.5,1.059058,181,1
0,1,1,1,0,6,6,113,48,9.746609,17,61,1.1026,60,0
0,1,1,1,0,2,1,65,48,0.666204,17,377,2.501042,347,0
0,1,1,1,0,3,0,114,48,0.637292,17,38,2.56914,38,0
0,1,1,1,0,1,1,66,48,0.006169,18,378,163.101313,348,0
0,1,2,2,0.991076,7,11,825.5,53,0.087836,312,379.5,9.739813,350,0
0,1,2,2,0.734446,62,1,151,53,0.029653,25,57.5,26.29274,56,1
0,1,3,4,1.881124,513,513,90.25,49,6.187338,5,47.5,1.665028,46,1
0,1,2,2,0.985228,4,3,181.5,53,0.017986,27,59.5,42.698842,58,1
0,1,2,2,0.899744,11,8,823.5,53,0.029687,314,381.5,26.263158,352,1
0,1,1,1,0,9,0,27,20,146.114502,10,198,1.006844,1,0
0,1,1,1,0,1,1,1226,53,0.021759,216,383,46.957447,353,0
0,1,2,3,0.811278,22,2,65.666667,50,0.041701,18,63,8.993339,63,0
0,1,1,1,0,2,2,2400,53,0.071412,278,384,15.003241,354,0
0,1,1,1,0,2,2,2400,53,0.001111,279,385,901,355,0
0,1,1,1,0,4,4,344,41,23.614583,3,199,1.042347,182,0
0,1,1,1,0,8,5,353,49,0.845,31,200,2.183432,183,1
0,1,1,1,0,1,1,36,20,0.03515,11,201,29.449127,2,0
0,1,1,1,0,3,1,36,20,0.001944,12,202,515.285714,3,0
1,1,1,1,0,2,2,356,49,0.022986,32,203,44.504532,184,0
0,1,1,1,0,12,9,1226,53,0.036586,217,180,28.333122,169,1
0,1,2,2,0.863121,4,3,1695,53,0.103964,463,386.5,6.367842,357,0
0,1,1,1,0,1,1,991,53,0.001019,184,388,982.818182,358,0
1,1,1,1,0,4,3,607,53,0.230833,136,204,5.33213,185,1
0,1,1,1,0,16,11,1229,53,0.020463,218,181,49.868778,170,1
1,1,1,1,0,2,4,608,53,0.007025,137,205,143.339374,186,0
0,1,1,1,0,1,4,874,48,0.469468,35,16,3.130072,16,0
0,1,1,1,0,36,0,871,48,0.006655,36,17,151.26087,17,1
0,1,5,6,2.113584,50,32,526.5,53,0.727785,515,215.5,2.191016,204,1
0,2,5,6,2.077946,49,12,641.666667,53,0.344294,606,104.5,3.006391,1,1
0,1,3,3,1.5,1,3,916,53,0.008194,467,220,429.954153,207,0
0,1,2,2,1,8,8,108,53,0.01559,15,222.5,49.106904,209,0
0,1,1,1,0,0,4,96,53,0.002917,11,224,343.857143,210,0
1,1,1,1,0,1,3,120,53,0.004606,6,225,218.085427,211,0
0,2,4,12,3.049493,191,121,265.666667,53,0.921583,423,64.5,1.219675,67,1
0,1,1,2,0.918296,0,6,111,53,0.049479,47,71.5,16.157895,69,0
0,1,1,1,0,1,1,1101,48,0.971933,150,563,2.028878,26,0
0,1,1,1,0,2,2,1682,48,0.659861,241,564,2.51547,397,0
0,2,2,2,0.162326,25,17,487.5,48,3.259572,99,18.5,1.158769,18,1
0,1,1,1,0,3,0,1682,48,0.020185,242,20,50.541284,19,1
0,1,3,4,1.450169,96,92,796.5,53,2.281753,448,157.5,1.754004,131,1
0,1,1,1,0,1,1,69,48,0.032257,63,21,32.001076,1,0
1,1,2,2,0.918296,1,2,584.5,48,0.983056,58,22.5,15.616011,21,1
1,1,1,1,0,8,8,580,48,7.31103,51,565,1.13678,398,0
0,1,1,1,0,1,0,44,45,6.163704,22,24,1.16224,2,0
0,1,1,2,0.764205,4,5,970.5,48,0.05386,264,25.5,18.552606,23,0
0,1,1,1,0,1,2,1685,48,0.000845,244,27,1184.561644,24,0
1,1,1,1,0,1,1,912,48,0.054479,39,28,19.355641,25,0
